subject,split,coronal_index,image,mask,cerebellum_pixels,has_cerebellum
OASIS-TRT-20-11,train,222,images/train/OASIS-TRT-20-11_coronal-222.png,masks/train/OASIS-TRT-20-11_coronal-222.png,0,0
OASIS-TRT-20-11,train,223,images/train/OASIS-TRT-20-11_coronal-223.png,masks/train/OASIS-TRT-20-11_coronal-223.png,0,0
OASIS-TRT-20-11,train,224,images/train/OASIS-TRT-20-11_coronal-224.png,masks/train/OASIS-TRT-20-11_coronal-224.png,0,0
OASIS-TRT-20-11,train,225,images/train/OASIS-TRT-20-11_coronal-225.png,masks/train/OASIS-TRT-20-11_coronal-225.png,0,0
OASIS-TRT-20-11,train,226,images/train/OASIS-TRT-20-11_coronal-226.png,masks/train/OASIS-TRT-20-11_coronal-226.png,0,0
OASIS-TRT-20-11,train,227,images/train/OASIS-TRT-20-11_coronal-227.png,masks/train/OASIS-TRT-20-11_coronal-227.png,0,0
OASIS-TRT-20-11,train,228,images/train/OASIS-TRT-20-11_coronal-228.png,masks/train/OASIS-TRT-20-11_coronal-228.png,0,0
OASIS-TRT-20-11,train,229,images/train/OASIS-TRT-20-11_coronal-229.png,masks/train/OASIS-TRT-20-11_coronal-229.png,0,0
OASIS-TRT-20-11,train,230,images/train/OASIS-TRT-20-11_coronal-230.png,masks/train/OASIS-TRT-20-11_coronal-230.png,0,0
OASIS-TRT-20-11,train,231,images/train/OASIS-TRT-20-11_coronal-231.png,masks/train/OASIS-TRT-20-11_coronal-231.png,0,0
OASIS-TRT-20-11,train,232,images/train/OASIS-TRT-20-11_coronal-232.png,masks/train/OASIS-TRT-20-11_coronal-232.png,0,0
OASIS-TRT-20-11,train,233,images/train/OASIS-TRT-20-11_coronal-233.png,masks/train/OASIS-TRT-20-11_coronal-233.png,0,0
OASIS-TRT-20-11,train,234,images/train/OASIS-TRT-20-11_coronal-234.png,masks/train/OASIS-TRT-20-11_coronal-234.png,0,0
OASIS-TRT-20-11,train,235,images/train/OASIS-TRT-20-11_coronal-235.png,masks/train/OASIS-TRT-20-11_coronal-235.png,0,0
OASIS-TRT-20-11,train,236,images/train/OASIS-TRT-20-11_coronal-236.png,masks/train/OASIS-TRT-20-11_coronal-236.png,0,0
OASIS-TRT-20-11,train,237,images/train/OASIS-TRT-20-11_coronal-237.png,masks/train/OASIS-TRT-20-11_coronal-237.png,0,0
OASIS-TRT-20-11,train,238,images/train/OASIS-TRT-20-11_coronal-238.png,masks/train/OASIS-TRT-20-11_coronal-238.png,0,0
OASIS-TRT-20-11,train,239,images/train/OASIS-TRT-20-11_coronal-239.png,masks/train/OASIS-TRT-20-11_coronal-239.png,0,0
OASIS-TRT-20-11,train,240,images/train/OASIS-TRT-20-11_coronal-240.png,masks/train/OASIS-TRT-20-11_coronal-240.png,0,0
OASIS-TRT-20-11,train,241,images/train/OASIS-TRT-20-11_coronal-241.png,masks/train/OASIS-TRT-20-11_coronal-241.png,0,0
OASIS-TRT-20-11,train,242,images/train/OASIS-TRT-20-11_coronal-242.png,masks/train/OASIS-TRT-20-11_coronal-242.png,0,0
OASIS-TRT-20-11,train,243,images/train/OASIS-TRT-20-11_coronal-243.png,masks/train/OASIS-TRT-20-11_coronal-243.png,0,0
OASIS-TRT-20-11,train,244,images/train/OASIS-TRT-20-11_coronal-244.png,masks/train/OASIS-TRT-20-11_coronal-244.png,0,0
OASIS-TRT-20-11,train,245,images/train/OASIS-TRT-20-11_coronal-245.png,masks/train/OASIS-TRT-20-11_coronal-245.png,0,0
OASIS-TRT-20-11,train,246,images/train/OASIS-TRT-20-11_coronal-246.png,masks/train/OASIS-TRT-20-11_coronal-246.png,0,0
OASIS-TRT-20-11,train,247,images/train/OASIS-TRT-20-11_coronal-247.png,masks/train/OASIS-TRT-20-11_coronal-247.png,0,0
OASIS-TRT-20-11,train,248,images/train/OASIS-TRT-20-11_coronal-248.png,masks/train/OASIS-TRT-20-11_coronal-248.png,0,0
OASIS-TRT-20-11,train,249,images/train/OASIS-TRT-20-11_coronal-249.png,masks/train/OASIS-TRT-20-11_coronal-249.png,0,0
OASIS-TRT-20-11,train,250,images/train/OASIS-TRT-20-11_coronal-250.png,masks/train/OASIS-TRT-20-11_coronal-250.png,0,0
OASIS-TRT-20-11,train,251,images/train/OASIS-TRT-20-11_coronal-251.png,masks/train/OASIS-TRT-20-11_coronal-251.png,0,0
OASIS-TRT-20-11,train,252,images/train/OASIS-TRT-20-11_coronal-252.png,masks/train/OASIS-TRT-20-11_coronal-252.png,0,0
OASIS-TRT-20-11,train,253,images/train/OASIS-TRT-20-11_coronal-253.png,masks/train/OASIS-TRT-20-11_coronal-253.png,0,0
OASIS-TRT-20-11,train,254,images/train/OASIS-TRT-20-11_coronal-254.png,masks/train/OASIS-TRT-20-11_coronal-254.png,0,0
OASIS-TRT-20-11,train,255,images/train/OASIS-TRT-20-11_coronal-255.png,masks/train/OASIS-TRT-20-11_coronal-255.png,0,0
OASIS-TRT-20-2,train,0,images/train/OASIS-TRT-20-2_coronal-000.png,masks/train/OASIS-TRT-20-2_coronal-000.png,0,0
OASIS-TRT-20-2,train,1,images/train/OASIS-TRT-20-2_coronal-001.png,masks/train/OASIS-TRT-20-2_coronal-001.png,0,0
OASIS-TRT-20-2,train,2,images/train/OASIS-TRT-20-2_coronal-002.png,masks/train/OASIS-TRT-20-2_coronal-002.png,0,0
OASIS-TRT-20-2,train,3,images/train/OASIS-TRT-20-2_coronal-003.png,masks/train/OASIS-TRT-20-2_coronal-003.png,0,0
OASIS-TRT-20-2,train,4,images/train/OASIS-TRT-20-2_coronal-004.png,masks/train/OASIS-TRT-20-2_coronal-004.png,0,0
OASIS-TRT-20-2,train,5,images/train/OASIS-TRT-20-2_coronal-005.png,masks/train/OASIS-TRT-20-2_coronal-005.png,0,0
OASIS-TRT-20-2,train,6,images/train/OASIS-TRT-20-2_coronal-006.png,masks/train/OASIS-TRT-20-2_coronal-006.png,0,0
OASIS-TRT-20-2,train,7,images/train/OASIS-TRT-20-2_coronal-007.png,masks/train/OASIS-TRT-20-2_coronal-007.png,0,0
OASIS-TRT-20-2,train,8,images/train/OASIS-TRT-20-2_coronal-008.png,masks/train/OASIS-TRT-20-2_coronal-008.png,0,0
OASIS-TRT-20-2,train,9,images/train/OASIS-TRT-20-2_coronal-009.png,masks/train/OASIS-TRT-20-2_coronal-009.png,0,0
OASIS-TRT-20-2,train,10,images/train/OASIS-TRT-20-2_coronal-010.png,masks/train/OASIS-TRT-20-2_coronal-010.png,0,0
OASIS-TRT-20-2,train,11,images/train/OASIS-TRT-20-2_coronal-011.png,masks/train/OASIS-TRT-20-2_coronal-011.png,0,0
OASIS-TRT-20-2,train,12,images/train/OASIS-TRT-20-2_coronal-012.png,masks/train/OASIS-TRT-20-2_coronal-012.png,0,0
OASIS-TRT-20-2,train,13,images/train/OASIS-TRT-20-2_coronal-013.png,masks/train/OASIS-TRT-20-2_coronal-013.png,0,0
OASIS-TRT-20-2,train,14,images/train/OASIS-TRT-20-2_coronal-014.png,masks/train/OASIS-TRT-20-2_coronal-014.png,0,0
OASIS-TRT-20-2,train,15,images/train/OASIS-TRT-20-2_coronal-015.png,masks/train/OASIS-TRT-20-2_coronal-015.png,0,0
OASIS-TRT-20-2,train,16,images/train/OASIS-TRT-20-2_coronal-016.png,masks/train/OASIS-TRT-20-2_coronal-016.png,0,0
OASIS-TRT-20-2,train,17,images/train/OASIS-TRT-20-2_coronal-017.png,masks/train/OASIS-TRT-20-2_coronal-017.png,0,0
OASIS-TRT-20-2,train,18,images/train/OASIS-TRT-20-2_coronal-018.png,masks/train/OASIS-TRT-20-2_coronal-018.png,0,0
OASIS-TRT-20-2,train,19,images/train/OASIS-TRT-20-2_coronal-019.png,masks/train/OASIS-TRT-20-2_coronal-019.png,0,0
OASIS-TRT-20-2,train,20,images/train/OASIS-TRT-20-2_coronal-020.png,masks/train/OASIS-TRT-20-2_coronal-020.png,0,0
OASIS-TRT-20-2,train,21,images/train/OASIS-TRT-20-2_coronal-021.png,masks/train/OASIS-TRT-20-2_coronal-021.png,0,0
OASIS-TRT-20-2,train,22,images/train/OASIS-TRT-20-2_coronal-022.png,masks/train/OASIS-TRT-20-2_coronal-022.png,0,0
OASIS-TRT-20-2,train,23,images/train/OASIS-TRT-20-2_coronal-023.png,masks/train/OASIS-TRT-20-2_coronal-023.png,0,0
OASIS-TRT-20-2,train,24,images/train/OASIS-TRT-20-2_coronal-024.png,masks/train/OASIS-TRT-20-2_coronal-024.png,0,0
OASIS-TRT-20-2,train,25,images/train/OASIS-TRT-20-2_coronal-025.png,masks/train/OASIS-TRT-20-2_coronal-025.png,0,0
OASIS-TRT-20-2,train,26,images/train/OASIS-TRT-20-2_coronal-026.png,masks/train/OASIS-TRT-20-2_coronal-026.png,0,0
OASIS-TRT-20-2,train,27,images/train/OASIS-TRT-20-2_coronal-027.png,masks/train/OASIS-TRT-20-2_coronal-027.png,0,0
OASIS-TRT-20-2,train,28,images/train/OASIS-TRT-20-2_coronal-028.png,masks/train/OASIS-TRT-20-2_coronal-028.png,0,0
OASIS-TRT-20-2,train,29,images/train/OASIS-TRT-20-2_coronal-029.png,masks/train/OASIS-TRT-20-2_coronal-029.png,0,0
OASIS-TRT-20-2,train,30,images/train/OASIS-TRT-20-2_coronal-030.png,masks/train/OASIS-TRT-20-2_coronal-030.png,0,0
OASIS-TRT-20-2,train,31,images/train/OASIS-TRT-20-2_coronal-031.png,masks/train/OASIS-TRT-20-2_coronal-031.png,0,0
OASIS-TRT-20-2,train,32,images/train/OASIS-TRT-20-2_coronal-032.png,masks/train/OASIS-TRT-20-2_coronal-032.png,0,0
OASIS-TRT-20-2,train,33,images/train/OASIS-TRT-20-2_coronal-033.png,masks/train/OASIS-TRT-20-2_coronal-033.png,0,0
OASIS-TRT-20-2,train,34,images/train/OASIS-TRT-20-2_coronal-034.png,masks/train/OASIS-TRT-20-2_coronal-034.png,0,0
OASIS-TRT-20-2,train,35,images/train/OASIS-TRT-20-2_coronal-035.png,masks/train/OASIS-TRT-20-2_coronal-035.png,0,0
OASIS-TRT-20-2,train,36,images/train/OASIS-TRT-20-2_coronal-036.png,masks/train/OASIS-TRT-20-2_coronal-036.png,0,0
OASIS-TRT-20-2,train,37,images/train/OASIS-TRT-20-2_coronal-037.png,masks/train/OASIS-TRT-20-2_coronal-037.png,0,0
OASIS-TRT-20-2,train,38,images/train/OASIS-TRT-20-2_coronal-038.png,masks/train/OASIS-TRT-20-2_coronal-038.png,0,0
OASIS-TRT-20-2,train,39,images/train/OASIS-TRT-20-2_coronal-039.png,masks/train/OASIS-TRT-20-2_coronal-039.png,0,0
OASIS-TRT-20-2,train,40,images/train/OASIS-TRT-20-2_coronal-040.png,masks/train/OASIS-TRT-20-2_coronal-040.png,0,0
OASIS-TRT-20-2,train,41,images/train/OASIS-TRT-20-2_coronal-041.png,masks/train/OASIS-TRT-20-2_coronal-041.png,0,0
OASIS-TRT-20-2,train,42,images/train/OASIS-TRT-20-2_coronal-042.png,masks/train/OASIS-TRT-20-2_coronal-042.png,0,0
OASIS-TRT-20-2,train,43,images/train/OASIS-TRT-20-2_coronal-043.png,masks/train/OASIS-TRT-20-2_coronal-043.png,0,0
OASIS-TRT-20-2,train,44,images/train/OASIS-TRT-20-2_coronal-044.png,masks/train/OASIS-TRT-20-2_coronal-044.png,21,1
OASIS-TRT-20-2,train,45,images/train/OASIS-TRT-20-2_coronal-045.png,masks/train/OASIS-TRT-20-2_coronal-045.png,68,1
OASIS-TRT-20-2,train,46,images/train/OASIS-TRT-20-2_coronal-046.png,masks/train/OASIS-TRT-20-2_coronal-046.png,104,1
OASIS-TRT-20-2,train,47,images/train/OASIS-TRT-20-2_coronal-047.png,masks/train/OASIS-TRT-20-2_coronal-047.png,213,1
OASIS-TRT-20-2,train,48,images/train/OASIS-TRT-20-2_coronal-048.png,masks/train/OASIS-TRT-20-2_coronal-048.png,337,1
OASIS-TRT-20-2,train,49,images/train/OASIS-TRT-20-2_coronal-049.png,masks/train/OASIS-TRT-20-2_coronal-049.png,434,1
OASIS-TRT-20-2,train,50,images/train/OASIS-TRT-20-2_coronal-050.png,masks/train/OASIS-TRT-20-2_coronal-050.png,567,1
OASIS-TRT-20-2,train,51,images/train/OASIS-TRT-20-2_coronal-051.png,masks/train/OASIS-TRT-20-2_coronal-051.png,666,1
OASIS-TRT-20-2,train,52,images/train/OASIS-TRT-20-2_coronal-052.png,masks/train/OASIS-TRT-20-2_coronal-052.png,831,1
OASIS-TRT-20-2,train,53,images/train/OASIS-TRT-20-2_coronal-053.png,masks/train/OASIS-TRT-20-2_coronal-053.png,945,1
OASIS-TRT-20-2,train,54,images/train/OASIS-TRT-20-2_coronal-054.png,masks/train/OASIS-TRT-20-2_coronal-054.png,1092,1
OASIS-TRT-20-2,train,55,images/train/OASIS-TRT-20-2_coronal-055.png,masks/train/OASIS-TRT-20-2_coronal-055.png,1181,1
OASIS-TRT-20-2,train,56,images/train/OASIS-TRT-20-2_coronal-056.png,masks/train/OASIS-TRT-20-2_coronal-056.png,1301,1
OASIS-TRT-20-2,train,57,images/train/OASIS-TRT-20-2_coronal-057.png,masks/train/OASIS-TRT-20-2_coronal-057.png,1467,1
OASIS-TRT-20-2,train,58,images/train/OASIS-TRT-20-2_coronal-058.png,masks/train/OASIS-TRT-20-2_coronal-058.png,1583,1
OASIS-TRT-20-2,train,59,images/train/OASIS-TRT-20-2_coronal-059.png,masks/train/OASIS-TRT-20-2_coronal-059.png,1754,1
OASIS-TRT-20-2,train,60,images/train/OASIS-TRT-20-2_coronal-060.png,masks/train/OASIS-TRT-20-2_coronal-060.png,1872,1
OASIS-TRT-20-2,train,61,images/train/OASIS-TRT-20-2_coronal-061.png,masks/train/OASIS-TRT-20-2_coronal-061.png,1994,1
OASIS-TRT-20-2,train,62,images/train/OASIS-TRT-20-2_coronal-062.png,masks/train/OASIS-TRT-20-2_coronal-062.png,2133,1
OASIS-TRT-20-2,train,63,images/train/OASIS-TRT-20-2_coronal-063.png,masks/train/OASIS-TRT-20-2_coronal-063.png,2252,1
OASIS-TRT-20-2,train,64,images/train/OASIS-TRT-20-2_coronal-064.png,masks/train/OASIS-TRT-20-2_coronal-064.png,2388,1
OASIS-TRT-20-2,train,65,images/train/OASIS-TRT-20-2_coronal-065.png,masks/train/OASIS-TRT-20-2_coronal-065.png,2461,1
OASIS-TRT-20-2,train,66,images/train/OASIS-TRT-20-2_coronal-066.png,masks/train/OASIS-TRT-20-2_coronal-066.png,2554,1
OASIS-TRT-20-2,train,67,images/train/OASIS-TRT-20-2_coronal-067.png,masks/train/OASIS-TRT-20-2_coronal-067.png,2625,1
OASIS-TRT-20-2,train,68,images/train/OASIS-TRT-20-2_coronal-068.png,masks/train/OASIS-TRT-20-2_coronal-068.png,2700,1
OASIS-TRT-20-2,train,69,images/train/OASIS-TRT-20-2_coronal-069.png,masks/train/OASIS-TRT-20-2_coronal-069.png,2813,1
OASIS-TRT-20-2,train,70,images/train/OASIS-TRT-20-2_coronal-070.png,masks/train/OASIS-TRT-20-2_coronal-070.png,2928,1
OASIS-TRT-20-2,train,71,images/train/OASIS-TRT-20-2_coronal-071.png,masks/train/OASIS-TRT-20-2_coronal-071.png,2989,1
OASIS-TRT-20-2,train,72,images/train/OASIS-TRT-20-2_coronal-072.png,masks/train/OASIS-TRT-20-2_coronal-072.png,3025,1
OASIS-TRT-20-2,train,73,images/train/OASIS-TRT-20-2_coronal-073.png,masks/train/OASIS-TRT-20-2_coronal-073.png,3114,1
OASIS-TRT-20-2,train,74,images/train/OASIS-TRT-20-2_coronal-074.png,masks/train/OASIS-TRT-20-2_coronal-074.png,3186,1
OASIS-TRT-20-2,train,75,images/train/OASIS-TRT-20-2_coronal-075.png,masks/train/OASIS-TRT-20-2_coronal-075.png,3235,1
OASIS-TRT-20-2,train,76,images/train/OASIS-TRT-20-2_coronal-076.png,masks/train/OASIS-TRT-20-2_coronal-076.png,3298,1
OASIS-TRT-20-2,train,77,images/train/OASIS-TRT-20-2_coronal-077.png,masks/train/OASIS-TRT-20-2_coronal-077.png,3392,1
OASIS-TRT-20-2,train,78,images/train/OASIS-TRT-20-2_coronal-078.png,masks/train/OASIS-TRT-20-2_coronal-078.png,3435,1
OASIS-TRT-20-2,train,79,images/train/OASIS-TRT-20-2_coronal-079.png,masks/train/OASIS-TRT-20-2_coronal-079.png,3457,1
OASIS-TRT-20-2,train,80,images/train/OASIS-TRT-20-2_coronal-080.png,masks/train/OASIS-TRT-20-2_coronal-080.png,3469,1
OASIS-TRT-20-2,train,81,images/train/OASIS-TRT-20-2_coronal-081.png,masks/train/OASIS-TRT-20-2_coronal-081.png,3525,1
OASIS-TRT-20-2,train,82,images/train/OASIS-TRT-20-2_coronal-082.png,masks/train/OASIS-TRT-20-2_coronal-082.png,3560,1
OASIS-TRT-20-2,train,83,images/train/OASIS-TRT-20-2_coronal-083.png,masks/train/OASIS-TRT-20-2_coronal-083.png,3627,1
OASIS-TRT-20-2,train,84,images/train/OASIS-TRT-20-2_coronal-084.png,masks/train/OASIS-TRT-20-2_coronal-084.png,3653,1
OASIS-TRT-20-2,train,85,images/train/OASIS-TRT-20-2_coronal-085.png,masks/train/OASIS-TRT-20-2_coronal-085.png,3617,1
OASIS-TRT-20-2,train,86,images/train/OASIS-TRT-20-2_coronal-086.png,masks/train/OASIS-TRT-20-2_coronal-086.png,3568,1
OASIS-TRT-20-2,train,87,images/train/OASIS-TRT-20-2_coronal-087.png,masks/train/OASIS-TRT-20-2_coronal-087.png,3546,1
OASIS-TRT-20-2,train,88,images/train/OASIS-TRT-20-2_coronal-088.png,masks/train/OASIS-TRT-20-2_coronal-088.png,3494,1
OASIS-TRT-20-2,train,89,images/train/OASIS-TRT-20-2_coronal-089.png,masks/train/OASIS-TRT-20-2_coronal-089.png,3420,1
OASIS-TRT-20-2,train,90,images/train/OASIS-TRT-20-2_coronal-090.png,masks/train/OASIS-TRT-20-2_coronal-090.png,3364,1
OASIS-TRT-20-2,train,91,images/train/OASIS-TRT-20-2_coronal-091.png,masks/train/OASIS-TRT-20-2_coronal-091.png,3301,1
OASIS-TRT-20-2,train,92,images/train/OASIS-TRT-20-2_coronal-092.png,masks/train/OASIS-TRT-20-2_coronal-092.png,3305,1
OASIS-TRT-20-2,train,93,images/train/OASIS-TRT-20-2_coronal-093.png,masks/train/OASIS-TRT-20-2_coronal-093.png,3156,1
OASIS-TRT-20-2,train,94,images/train/OASIS-TRT-20-2_coronal-094.png,masks/train/OASIS-TRT-20-2_coronal-094.png,3038,1
OASIS-TRT-20-2,train,95,images/train/OASIS-TRT-20-2_coronal-095.png,masks/train/OASIS-TRT-20-2_coronal-095.png,2747,1
OASIS-TRT-20-2,train,96,images/train/OASIS-TRT-20-2_coronal-096.png,masks/train/OASIS-TRT-20-2_coronal-096.png,2470,1
OASIS-TRT-20-2,train,97,images/train/OASIS-TRT-20-2_coronal-097.png,masks/train/OASIS-TRT-20-2_coronal-097.png,2403,1
OASIS-TRT-20-2,train,98,images/train/OASIS-TRT-20-2_coronal-098.png,masks/train/OASIS-TRT-20-2_coronal-098.png,2163,1
OASIS-TRT-20-2,train,99,images/train/OASIS-TRT-20-2_coronal-099.png,masks/train/OASIS-TRT-20-2_coronal-099.png,1781,1
OASIS-TRT-20-2,train,100,images/train/OASIS-TRT-20-2_coronal-100.png,masks/train/OASIS-TRT-20-2_coronal-100.png,1627,1
OASIS-TRT-20-2,train,101,images/train/OASIS-TRT-20-2_coronal-101.png,masks/train/OASIS-TRT-20-2_coronal-101.png,1436,1
OASIS-TRT-20-2,train,102,images/train/OASIS-TRT-20-2_coronal-102.png,masks/train/OASIS-TRT-20-2_coronal-102.png,1176,1
OASIS-TRT-20-2,train,103,images/train/OASIS-TRT-20-2_coronal-103.png,masks/train/OASIS-TRT-20-2_coronal-103.png,818,1
OASIS-TRT-20-2,train,104,images/train/OASIS-TRT-20-2_coronal-104.png,masks/train/OASIS-TRT-20-2_coronal-104.png,654,1
OASIS-TRT-20-2,train,105,images/train/OASIS-TRT-20-2_coronal-105.png,masks/train/OASIS-TRT-20-2_coronal-105.png,552,1
OASIS-TRT-20-2,train,106,images/train/OASIS-TRT-20-2_coronal-106.png,masks/train/OASIS-TRT-20-2_coronal-106.png,446,1
OASIS-TRT-20-2,train,107,images/train/OASIS-TRT-20-2_coronal-107.png,masks/train/OASIS-TRT-20-2_coronal-107.png,347,1
OASIS-TRT-20-2,train,108,images/train/OASIS-TRT-20-2_coronal-108.png,masks/train/OASIS-TRT-20-2_coronal-108.png,273,1
OASIS-TRT-20-2,train,109,images/train/OASIS-TRT-20-2_coronal-109.png,masks/train/OASIS-TRT-20-2_coronal-109.png,258,1
OASIS-TRT-20-2,train,110,images/train/OASIS-TRT-20-2_coronal-110.png,masks/train/OASIS-TRT-20-2_coronal-110.png,216,1
OASIS-TRT-20-2,train,111,images/train/OASIS-TRT-20-2_coronal-111.png,masks/train/OASIS-TRT-20-2_coronal-111.png,185,1
OASIS-TRT-20-2,train,112,images/train/OASIS-TRT-20-2_coronal-112.png,masks/train/OASIS-TRT-20-2_coronal-112.png,142,1
OASIS-TRT-20-2,train,113,images/train/OASIS-TRT-20-2_coronal-113.png,masks/train/OASIS-TRT-20-2_coronal-113.png,83,1
OASIS-TRT-20-2,train,114,images/train/OASIS-TRT-20-2_coronal-114.png,masks/train/OASIS-TRT-20-2_coronal-114.png,0,0
OASIS-TRT-20-2,train,115,images/train/OASIS-TRT-20-2_coronal-115.png,masks/train/OASIS-TRT-20-2_coronal-115.png,0,0
OASIS-TRT-20-2,train,116,images/train/OASIS-TRT-20-2_coronal-116.png,masks/train/OASIS-TRT-20-2_coronal-116.png,0,0
OASIS-TRT-20-2,train,117,images/train/OASIS-TRT-20-2_coronal-117.png,masks/train/OASIS-TRT-20-2_coronal-117.png,0,0
OASIS-TRT-20-2,train,118,images/train/OASIS-TRT-20-2_coronal-118.png,masks/train/OASIS-TRT-20-2_coronal-118.png,0,0
OASIS-TRT-20-2,train,119,images/train/OASIS-TRT-20-2_coronal-119.png,masks/train/OASIS-TRT-20-2_coronal-119.png,0,0
OASIS-TRT-20-2,train,120,images/train/OASIS-TRT-20-2_coronal-120.png,masks/train/OASIS-TRT-20-2_coronal-120.png,0,0
OASIS-TRT-20-2,train,121,images/train/OASIS-TRT-20-2_coronal-121.png,masks/train/OASIS-TRT-20-2_coronal-121.png,0,0
OASIS-TRT-20-2,train,122,images/train/OASIS-TRT-20-2_coronal-122.png,masks/train/OASIS-TRT-20-2_coronal-122.png,0,0
OASIS-TRT-20-2,train,123,images/train/OASIS-TRT-20-2_coronal-123.png,masks/train/OASIS-TRT-20-2_coronal-123.png,0,0
OASIS-TRT-20-2,train,124,images/train/OASIS-TRT-20-2_coronal-124.png,masks/train/OASIS-TRT-20-2_coronal-124.png,0,0
OASIS-TRT-20-2,train,125,images/train/OASIS-TRT-20-2_coronal-125.png,masks/train/OASIS-TRT-20-2_coronal-125.png,0,0
OASIS-TRT-20-2,train,126,images/train/OASIS-TRT-20-2_coronal-126.png,masks/train/OASIS-TRT-20-2_coronal-126.png,0,0
OASIS-TRT-20-2,train,127,images/train/OASIS-TRT-20-2_coronal-127.png,masks/train/OASIS-TRT-20-2_coronal-127.png,0,0
OASIS-TRT-20-2,train,128,images/train/OASIS-TRT-20-2_coronal-128.png,masks/train/OASIS-TRT-20-2_coronal-128.png,0,0
OASIS-TRT-20-2,train,129,images/train/OASIS-TRT-20-2_coronal-129.png,masks/train/OASIS-TRT-20-2_coronal-129.png,0,0
OASIS-TRT-20-2,train,130,images/train/OASIS-TRT-20-2_coronal-130.png,masks/train/OASIS-TRT-20-2_coronal-130.png,0,0
OASIS-TRT-20-2,train,131,images/train/OASIS-TRT-20-2_coronal-131.png,masks/train/OASIS-TRT-20-2_coronal-131.png,0,0
OASIS-TRT-20-2,train,132,images/train/OASIS-TRT-20-2_coronal-132.png,masks/train/OASIS-TRT-20-2_coronal-132.png,0,0
OASIS-TRT-20-2,train,133,images/train/OASIS-TRT-20-2_coronal-133.png,masks/train/OASIS-TRT-20-2_coronal-133.png,0,0
OASIS-TRT-20-2,train,134,images/train/OASIS-TRT-20-2_coronal-134.png,masks/train/OASIS-TRT-20-2_coronal-134.png,0,0
OASIS-TRT-20-2,train,135,images/train/OASIS-TRT-20-2_coronal-135.png,masks/train/OASIS-TRT-20-2_coronal-135.png,0,0
OASIS-TRT-20-2,train,136,images/train/OASIS-TRT-20-2_coronal-136.png,masks/train/OASIS-TRT-20-2_coronal-136.png,0,0
OASIS-TRT-20-2,train,137,images/train/OASIS-TRT-20-2_coronal-137.png,masks/train/OASIS-TRT-20-2_coronal-137.png,0,0
OASIS-TRT-20-2,train,138,images/train/OASIS-TRT-20-2_coronal-138.png,masks/train/OASIS-TRT-20-2_coronal-138.png,0,0
OASIS-TRT-20-2,train,139,images/train/OASIS-TRT-20-2_coronal-139.png,masks/train/OASIS-TRT-20-2_coronal-139.png,0,0
OASIS-TRT-20-2,train,140,images/train/OASIS-TRT-20-2_coronal-140.png,masks/train/OASIS-TRT-20-2_coronal-140.png,0,0
OASIS-TRT-20-2,train,141,images/train/OASIS-TRT-20-2_coronal-141.png,masks/train/OASIS-TRT-20-2_coronal-141.png,0,0
OASIS-TRT-20-2,train,142,images/train/OASIS-TRT-20-2_coronal-142.png,masks/train/OASIS-TRT-20-2_coronal-142.png,0,0
OASIS-TRT-20-2,train,143,images/train/OASIS-TRT-20-2_coronal-143.png,masks/train/OASIS-TRT-20-2_coronal-143.png,0,0
OASIS-TRT-20-2,train,144,images/train/OASIS-TRT-20-2_coronal-144.png,masks/train/OASIS-TRT-20-2_coronal-144.png,0,0
OASIS-TRT-20-2,train,145,images/train/OASIS-TRT-20-2_coronal-145.png,masks/train/OASIS-TRT-20-2_coronal-145.png,0,0
OASIS-TRT-20-2,train,146,images/train/OASIS-TRT-20-2_coronal-146.png,masks/train/OASIS-TRT-20-2_coronal-146.png,0,0
OASIS-TRT-20-2,train,147,images/train/OASIS-TRT-20-2_coronal-147.png,masks/train/OASIS-TRT-20-2_coronal-147.png,0,0
OASIS-TRT-20-2,train,148,images/train/OASIS-TRT-20-2_coronal-148.png,masks/train/OASIS-TRT-20-2_coronal-148.png,0,0
OASIS-TRT-20-2,train,149,images/train/OASIS-TRT-20-2_coronal-149.png,masks/train/OASIS-TRT-20-2_coronal-149.png,0,0
OASIS-TRT-20-2,train,150,images/train/OASIS-TRT-20-2_coronal-150.png,masks/train/OASIS-TRT-20-2_coronal-150.png,0,0
OASIS-TRT-20-2,train,151,images/train/OASIS-TRT-20-2_coronal-151.png,masks/train/OASIS-TRT-20-2_coronal-151.png,0,0
OASIS-TRT-20-2,train,152,images/train/OASIS-TRT-20-2_coronal-152.png,masks/train/OASIS-TRT-20-2_coronal-152.png,0,0
OASIS-TRT-20-2,train,153,images/train/OASIS-TRT-20-2_coronal-153.png,masks/train/OASIS-TRT-20-2_coronal-153.png,0,0
OASIS-TRT-20-2,train,154,images/train/OASIS-TRT-20-2_coronal-154.png,masks/train/OASIS-TRT-20-2_coronal-154.png,0,0
OASIS-TRT-20-2,train,155,images/train/OASIS-TRT-20-2_coronal-155.png,masks/train/OASIS-TRT-20-2_coronal-155.png,0,0
OASIS-TRT-20-2,train,156,images/train/OASIS-TRT-20-2_coronal-156.png,masks/train/OASIS-TRT-20-2_coronal-156.png,0,0
OASIS-TRT-20-2,train,157,images/train/OASIS-TRT-20-2_coronal-157.png,masks/train/OASIS-TRT-20-2_coronal-157.png,0,0
OASIS-TRT-20-2,train,158,images/train/OASIS-TRT-20-2_coronal-158.png,masks/train/OASIS-TRT-20-2_coronal-158.png,0,0
